loss,val_loss
0.013524592662851016,0.014637455962598325
0.013504573471016353,0.014886079512536525
0.013503209464251995,0.014741153255105019
0.013509393041332562,0.014955408945679665
0.013497556240194374,0.014642645180225372
0.013494759750035074,0.01509392822533846
0.013498556904494762,0.015291245207190513
0.013482678424980906,0.015392727941274643
0.013487747995389833,0.014796895861625671
0.013478004676600297,0.014962859570980072
0.013463890906837252,0.014943824619054795
0.013472797779573335,0.015301946759223937
0.01346786771217982,0.015073594845831394
0.01346647097170353,0.01485310286283493
0.01346063573575682,0.015153746217489243
0.013452045409215822,0.015235829055309296
0.013448155485921437,0.015206916496157645
0.013450285520818499,0.014696411453187466
0.013431993944777383,0.015130602039396764
