epoch,D_atribute_loss_real,D_atribute_loss_fake,D_acc_real,D_acc_fake,G_loss
1569.0,0.5296192765235901,0.6033082604408264,0.734375,0.703125,2.960224151611328
1570.0,0.5686284303665161,0.5154891014099121,0.6640625,0.84375,2.9197278022766113
1571.0,0.6049371361732483,0.539959728717804,0.640625,0.8125,2.9080042839050293
1572.0,0.5161916613578796,0.5504682064056396,0.7109375,0.8125,2.9454450607299805
1573.0,0.5353176593780518,0.6132768988609314,0.671875,0.71875,2.8935489654541016
1574.0,0.5318121314048767,0.5813959836959839,0.6953125,0.71875,2.912688732147217
1575.0,0.5665608644485474,0.588498592376709,0.6875,0.7578125,2.7955644130706787
1576.0,0.5904132127761841,0.57636958360672,0.6015625,0.8125,2.8410935401916504
1577.0,0.5681859254837036,0.605817973613739,0.6015625,0.6953125,2.932624340057373
1578.0,0.6140698194503784,0.5468950867652893,0.6171875,0.7578125,2.845088481903076
1579.0,0.6199663877487183,0.5764163136482239,0.640625,0.75,2.7076005935668945
1580.0,0.5559532642364502,0.5163480043411255,0.7109375,0.8359375,2.8669803142547607
1581.0,0.4650852382183075,0.5788782835006714,0.734375,0.7421875,2.9870166778564453
1582.0,0.5890227556228638,0.5587633848190308,0.6328125,0.7890625,2.909426689147949
1583.0,0.524798572063446,0.5934001803398132,0.640625,0.7578125,2.784572124481201
1584.0,0.5422244071960449,0.5541784763336182,0.7109375,0.828125,2.973424196243286
1585.0,0.6401382684707642,0.5505379438400269,0.578125,0.78125,2.932882785797119
1586.0,0.5729600191116333,0.5562286972999573,0.6640625,0.8125,2.848933696746826
1587.0,0.5293210744857788,0.5910380482673645,0.71875,0.765625,2.788072109222412
1588.0,0.5601739883422852,0.6030039191246033,0.6875,0.71875,2.8444736003875732
1589.0,0.5783904790878296,0.5806580781936646,0.6796875,0.7421875,2.8581414222717285
1590.0,0.5554243326187134,0.5431410074234009,0.671875,0.796875,2.9565353393554688
1591.0,0.524196982383728,0.5894434452056885,0.75,0.7421875,2.8392364978790283
1592.0,0.5144590735435486,0.5940249562263489,0.6953125,0.734375,2.9804348945617676
1593.0,0.5892946720123291,0.5260138511657715,0.609375,0.796875,2.8474020957946777
1594.0,0.622032880783081,0.5901148915290833,0.5859375,0.7734375,2.8268539905548096
1595.0,0.5875434875488281,0.5625253915786743,0.640625,0.8125,2.8120782375335693
1596.0,0.5238181948661804,0.5618001818656921,0.7578125,0.78125,3.037525177001953
1597.0,0.6124621629714966,0.5104686617851257,0.609375,0.8359375,2.9043049812316895
1598.0,0.5628976225852966,0.5912249088287354,0.65625,0.7421875,2.93913197517395
1599.0,0.5381587147712708,0.5320693254470825,0.71875,0.8203125,2.936007022857666
1600.0,0.5604386925697327,0.5429462194442749,0.6796875,0.796875,2.915506362915039
1601.0,0.5643154382705688,0.5734919905662537,0.6953125,0.75,2.741530418395996
1602.0,0.581586480140686,0.6512724161148071,0.6640625,0.734375,2.7110977172851562
1603.0,0.6043878793716431,0.6013146638870239,0.5703125,0.7265625,2.6732330322265625
1604.0,0.5978622436523438,0.5384049415588379,0.6171875,0.7890625,2.7857260704040527
1605.0,0.54243403673172,0.5934228301048279,0.6796875,0.6796875,2.8448100090026855
1606.0,0.544992208480835,0.577784538269043,0.6796875,0.7265625,3.0209927558898926
1607.0,0.5630292892456055,0.5341097116470337,0.6953125,0.875,2.9396023750305176
1608.0,0.5811651945114136,0.5508058071136475,0.6640625,0.7890625,2.862832546234131
1609.0,0.5672942399978638,0.5707849264144897,0.65625,0.734375,2.7470226287841797
1610.0,0.5791584253311157,0.535685122013092,0.6484375,0.8125,3.0302157402038574
1611.0,0.5574315786361694,0.6343061923980713,0.671875,0.65625,2.8010034561157227
1612.0,0.6319985389709473,0.5328423380851746,0.6015625,0.859375,2.766845703125
1613.0,0.6281882524490356,0.6022451519966125,0.5859375,0.75,2.7334144115448
1614.0,0.5659931898117065,0.5375236868858337,0.703125,0.8203125,2.8097124099731445
1615.0,0.5805346369743347,0.6133472919464111,0.6171875,0.7109375,2.814915657043457
1616.0,0.5777947306632996,0.5618143081665039,0.6953125,0.8125,2.9338083267211914
1617.0,0.5852097272872925,0.5596142411231995,0.65625,0.8125,2.855199098587036
1618.0,0.5667073726654053,0.5337944030761719,0.65625,0.8359375,2.964951992034912
1619.0,0.55618816614151,0.5460326075553894,0.671875,0.7734375,2.8900818824768066
1620.0,0.5980064868927002,0.5872645378112793,0.6640625,0.78125,2.8315696716308594
1621.0,0.5822848081588745,0.6035526990890503,0.640625,0.7265625,2.772007942199707
1622.0,0.5754081010818481,0.5553693771362305,0.65625,0.71875,2.889249801635742
1623.0,0.6018308401107788,0.4988894760608673,0.6640625,0.875,2.7426373958587646
1624.0,0.565783679485321,0.542371928691864,0.6328125,0.8046875,2.6837313175201416
1625.0,0.45366623997688293,0.6420239806175232,0.8125,0.6484375,2.8188908100128174
1626.0,0.48818427324295044,0.5244979858398438,0.734375,0.828125,3.0684595108032227
1627.0,0.5875247716903687,0.5818356275558472,0.640625,0.765625,2.7979865074157715
1628.0,0.605065643787384,0.5678695440292358,0.6171875,0.75,2.733534812927246
1629.0,0.5664163827896118,0.5996381044387817,0.65625,0.7890625,2.901439666748047
1630.0,0.6144288778305054,0.5481568574905396,0.6171875,0.8359375,2.9437918663024902
1631.0,0.5770291686058044,0.576583981513977,0.6640625,0.7890625,2.936112880706787
1632.0,0.5738402605056763,0.6126716136932373,0.65625,0.7578125,2.7644031047821045
1633.0,0.48911044001579285,0.518410861492157,0.7421875,0.828125,3.039463996887207
1634.0,0.5776522159576416,0.5658116936683655,0.6484375,0.796875,2.895874261856079
1635.0,0.5413848161697388,0.642970621585846,0.6796875,0.7109375,3.0066676139831543
1636.0,0.6506867408752441,0.5057313442230225,0.546875,0.8828125,2.9309873580932617
1637.0,0.5953505039215088,0.5360331535339355,0.625,0.7890625,2.8679826259613037
1638.0,0.5879985690116882,0.5999975800514221,0.65625,0.71875,2.8367202281951904
1639.0,0.5828444957733154,0.518932580947876,0.671875,0.7890625,3.0196118354797363
1640.0,0.5364716649055481,0.5446398258209229,0.734375,0.7890625,3.064645767211914
1641.0,0.5904853343963623,0.577782154083252,0.6328125,0.75,2.9162254333496094
1642.0,0.614738404750824,0.6089089512825012,0.6328125,0.71875,2.814298629760742
1643.0,0.6038841009140015,0.5733612179756165,0.625,0.7734375,2.6480894088745117
1644.0,0.5845519304275513,0.5239863991737366,0.6328125,0.859375,2.7946982383728027
1645.0,0.5150050520896912,0.5896711945533752,0.71875,0.7109375,2.7873339653015137
1646.0,0.5108318328857422,0.5416789650917053,0.7109375,0.828125,2.8569839000701904
1647.0,0.5331104397773743,0.5665619969367981,0.6796875,0.7890625,2.929333448410034
1648.0,0.5293223261833191,0.5913127660751343,0.6875,0.7265625,2.934810161590576
1649.0,0.6261700391769409,0.5242472290992737,0.5546875,0.8515625,2.8956422805786133
1650.0,0.5580129623413086,0.573411226272583,0.6796875,0.7578125,2.7995564937591553
1651.0,0.531436562538147,0.5950109362602234,0.71875,0.734375,2.9100937843322754
1652.0,0.5704236626625061,0.5579093098640442,0.7265625,0.734375,3.0096404552459717
1653.0,0.5365133285522461,0.5692248940467834,0.6875,0.7890625,2.888176202774048
1654.0,0.5973244309425354,0.5622327327728271,0.640625,0.78125,2.8099584579467773
1655.0,0.49894067645072937,0.569186270236969,0.7421875,0.78125,2.8365612030029297
1656.0,0.535108208656311,0.6175246834754944,0.6875,0.75,2.8884005546569824
1657.0,0.6339277029037476,0.5965116024017334,0.578125,0.734375,2.826270580291748
1658.0,0.647723376750946,0.5554483532905579,0.546875,0.8359375,2.733473539352417
1659.0,0.5546116828918457,0.5330733060836792,0.703125,0.8515625,2.9359664916992188
1660.0,0.5581939220428467,0.5370272397994995,0.65625,0.84375,2.903984308242798
1661.0,0.6046513319015503,0.5816195011138916,0.59375,0.7421875,2.882481813430786
1662.0,0.5708507299423218,0.5289157629013062,0.7109375,0.8125,2.8341798782348633
1663.0,0.506864607334137,0.5770455002784729,0.78125,0.7421875,2.9346156120300293
1664.0,0.6106029748916626,0.5572834014892578,0.640625,0.8203125,2.9630417823791504
1665.0,0.6424088478088379,0.506405234336853,0.6015625,0.890625,2.879700183868408
1666.0,0.5544639825820923,0.5569090843200684,0.671875,0.796875,2.949376106262207
1667.0,0.5155097246170044,0.5364220142364502,0.7421875,0.8125,2.943276882171631
1668.0,0.4572887420654297,0.5946001410484314,0.7265625,0.734375,2.9962501525878906
1669.0,0.5371321439743042,0.6186659932136536,0.6953125,0.7265625,3.015695095062256
1670.0,0.6139218211174011,0.5176318883895874,0.59375,0.828125,2.854497194290161
1671.0,0.5544053316116333,0.5434789657592773,0.7109375,0.796875,2.937567710876465
1672.0,0.5799180865287781,0.5904793739318848,0.6484375,0.7734375,2.8760292530059814
1673.0,0.6287805438041687,0.5969724655151367,0.6015625,0.6796875,2.7500693798065186
1674.0,0.6039690375328064,0.5497960448265076,0.6640625,0.828125,2.866509437561035
1675.0,0.5942208766937256,0.5558534264564514,0.6328125,0.765625,2.750105381011963
1676.0,0.5781733393669128,0.5799990892410278,0.6484375,0.734375,2.711310863494873
1677.0,0.6093803644180298,0.5491129159927368,0.65625,0.859375,2.7196764945983887
1678.0,0.5530660152435303,0.5966361165046692,0.6953125,0.78125,2.7408411502838135
1679.0,0.5203893184661865,0.5368180274963379,0.7109375,0.828125,2.821786880493164
1680.0,0.5866036415100098,0.5725381374359131,0.6328125,0.75,2.801690101623535
1681.0,0.5234218835830688,0.5735868215560913,0.703125,0.7265625,2.8519363403320312
1682.0,0.5463651418685913,0.5747072696685791,0.71875,0.7421875,2.9617371559143066
1683.0,0.629374086856842,0.5360126495361328,0.609375,0.8125,2.8130362033843994
1684.0,0.5042262673377991,0.5741517543792725,0.7421875,0.7734375,2.7511281967163086
1685.0,0.5705122351646423,0.5921822786331177,0.6171875,0.734375,2.7861764430999756
1686.0,0.5048868060112,0.5736204385757446,0.7265625,0.7734375,2.873929500579834
1687.0,0.6140751838684082,0.5943973064422607,0.578125,0.7734375,2.788559913635254
1688.0,0.5827681422233582,0.5878192186355591,0.6328125,0.78125,2.8730785846710205
1689.0,0.6219601035118103,0.5623228549957275,0.6640625,0.78125,2.752129077911377
1690.0,0.628508985042572,0.5827895402908325,0.625,0.7578125,2.763202667236328
1691.0,0.5580267906188965,0.5622761249542236,0.7109375,0.796875,2.8869876861572266
1692.0,0.6041863560676575,0.5621830821037292,0.625,0.8046875,2.7972521781921387
1693.0,0.5929239988327026,0.5457054376602173,0.6328125,0.8359375,2.795870304107666
1694.0,0.502108633518219,0.5912653207778931,0.7578125,0.75,2.8658957481384277
1695.0,0.5197265148162842,0.5952879190444946,0.7109375,0.71875,2.8431668281555176
1696.0,0.5424463748931885,0.5270591974258423,0.6875,0.828125,2.823878526687622
1697.0,0.5760962963104248,0.6004525423049927,0.65625,0.703125,2.8567328453063965
1698.0,0.5771223306655884,0.5365642309188843,0.59375,0.8359375,2.871338367462158
1699.0,0.5617021322250366,0.57198166847229,0.7109375,0.7578125,2.9098780155181885
1700.0,0.5861176252365112,0.5393285751342773,0.6640625,0.7890625,2.8650360107421875
1701.0,0.583869457244873,0.5236032605171204,0.6328125,0.84375,2.779691696166992
1702.0,0.5169033408164978,0.5461747646331787,0.703125,0.8515625,2.7836806774139404
1703.0,0.541086733341217,0.6523793935775757,0.6796875,0.6640625,2.823143243789673
1704.0,0.5393776297569275,0.5759943127632141,0.734375,0.734375,2.8203787803649902
1705.0,0.6169984340667725,0.6277019381523132,0.6328125,0.7109375,2.8019683361053467
1706.0,0.6116644144058228,0.5037194490432739,0.625,0.90625,2.692279100418091
1707.0,0.521257221698761,0.5951896905899048,0.7265625,0.765625,2.8377127647399902
1708.0,0.5430884957313538,0.5509415864944458,0.7109375,0.78125,2.7415268421173096
1709.0,0.5715259313583374,0.5755219459533691,0.671875,0.78125,2.841012477874756
1710.0,0.5520889163017273,0.5954681038856506,0.6640625,0.75,2.9373505115509033
1711.0,0.5915802717208862,0.547417163848877,0.65625,0.8203125,2.809115409851074
1712.0,0.5657169222831726,0.5418230295181274,0.6875,0.84375,2.727597236633301
1713.0,0.5695195198059082,0.5678998827934265,0.625,0.7890625,2.771822452545166
1714.0,0.4963802397251129,0.5481087565422058,0.7421875,0.8125,2.8876044750213623
1715.0,0.5557576417922974,0.5639442801475525,0.6796875,0.765625,2.8569045066833496
1716.0,0.5204756259918213,0.5999912619590759,0.7265625,0.78125,2.8770365715026855
1717.0,0.5659193396568298,0.5697726011276245,0.6640625,0.7890625,2.7924442291259766
1718.0,0.6269364953041077,0.5771336555480957,0.5546875,0.7890625,2.851594924926758
1719.0,0.5561226606369019,0.5593996047973633,0.6796875,0.8359375,2.917717933654785
1720.0,0.509132444858551,0.5977143049240112,0.7421875,0.734375,3.0019564628601074
1721.0,0.5369786024093628,0.5930911302566528,0.6796875,0.796875,2.971165657043457
1722.0,0.6145460605621338,0.5235874056816101,0.625,0.859375,3.0267839431762695
1723.0,0.5337021350860596,0.5767511129379272,0.6875,0.75,2.9096462726593018
1724.0,0.5148043632507324,0.5391423106193542,0.734375,0.7890625,3.179875612258911
1725.0,0.6312599182128906,0.5602390766143799,0.578125,0.796875,2.955671787261963
1726.0,0.6460094451904297,0.5359288454055786,0.6015625,0.8359375,2.7949891090393066
1727.0,0.5682204961776733,0.5704444050788879,0.6328125,0.8046875,2.8878302574157715
1728.0,0.5211634039878845,0.5394719243049622,0.71875,0.7890625,2.901538610458374
1729.0,0.5100941061973572,0.6450650095939636,0.7421875,0.640625,2.9805550575256348
1730.0,0.5993964076042175,0.555405855178833,0.6328125,0.7890625,2.9619550704956055
1731.0,0.5936387777328491,0.5283958911895752,0.6171875,0.84375,2.9198269844055176
1732.0,0.5663869380950928,0.508169412612915,0.6640625,0.84375,2.923722982406616
1733.0,0.5917150974273682,0.5673283934593201,0.609375,0.796875,2.7795023918151855
1734.0,0.5468310713768005,0.5653727054595947,0.6640625,0.78125,2.9384102821350098
1735.0,0.5476557016372681,0.5661848187446594,0.6796875,0.75,2.895066976547241
1736.0,0.5976700186729431,0.5201724767684937,0.625,0.8515625,2.829806327819824
1737.0,0.5238231420516968,0.5324254631996155,0.671875,0.8359375,2.8870036602020264
1738.0,0.4912020266056061,0.6666293740272522,0.75,0.625,2.9965968132019043
1739.0,0.5030876398086548,0.5612322688102722,0.734375,0.7890625,3.063016414642334
1740.0,0.5961456298828125,0.628811240196228,0.609375,0.7265625,3.0419559478759766
1741.0,0.5987953543663025,0.5063783526420593,0.640625,0.8515625,2.961622476577759
1742.0,0.5969542264938354,0.5463016033172607,0.6328125,0.8203125,2.9196553230285645
1743.0,0.5826437473297119,0.5648906230926514,0.65625,0.78125,3.0650875568389893
1744.0,0.5766409635543823,0.5592359304428101,0.6875,0.796875,2.868380308151245
1745.0,0.6248103976249695,0.5522214770317078,0.6015625,0.796875,2.7526516914367676
1746.0,0.48198384046554565,0.5588290691375732,0.765625,0.8046875,2.8541088104248047
1747.0,0.5443465113639832,0.5527281761169434,0.640625,0.78125,2.9799394607543945
1748.0,0.5636233687400818,0.5621720552444458,0.6640625,0.7890625,2.829197883605957
1749.0,0.5390778183937073,0.5562969446182251,0.671875,0.75,2.8933372497558594
1750.0,0.5535321831703186,0.5851747393608093,0.65625,0.734375,2.857649803161621
1751.0,0.6007124185562134,0.5118147730827332,0.6484375,0.84375,2.9066643714904785
1752.0,0.5151680707931519,0.5404649376869202,0.7421875,0.8046875,3.000197649002075
1753.0,0.5942749381065369,0.6227943897247314,0.671875,0.734375,3.0045106410980225
1754.0,0.5460228323936462,0.519839882850647,0.71875,0.8203125,2.9373841285705566
1755.0,0.5422954559326172,0.6295292377471924,0.703125,0.7109375,2.929539203643799
1756.0,0.5509673357009888,0.45334357023239136,0.7109375,0.890625,3.0185909271240234
1757.0,0.4938858151435852,0.5790852308273315,0.6953125,0.78125,2.830200672149658
1758.0,0.5475233793258667,0.5932916402816772,0.6953125,0.7109375,2.911421298980713
1759.0,0.5566675662994385,0.5493764877319336,0.6796875,0.7890625,2.9226346015930176
1760.0,0.5736324787139893,0.544413685798645,0.6875,0.7734375,2.970903158187866
1761.0,0.520697832107544,0.5122838020324707,0.71875,0.8359375,3.009730339050293
1762.0,0.5598092675209045,0.6120055913925171,0.65625,0.75,2.9032163619995117
1763.0,0.6029751300811768,0.5046508312225342,0.6640625,0.875,2.849621295928955
1764.0,0.5880823731422424,0.5999141335487366,0.6328125,0.7265625,2.7745361328125
1765.0,0.5861867070198059,0.5579619407653809,0.65625,0.796875,2.8562419414520264
1766.0,0.5693032741546631,0.5148853063583374,0.65625,0.8359375,2.9409523010253906
1767.0,0.4681420922279358,0.5823612213134766,0.734375,0.71875,3.030673027038574
1768.0,0.5460947751998901,0.5224394798278809,0.6484375,0.8203125,2.922330379486084
1769.0,0.5590248107910156,0.5832352638244629,0.6953125,0.7734375,2.8863773345947266
1770.0,0.5545971989631653,0.6236014366149902,0.6640625,0.703125,2.877638339996338
1771.0,0.5604634881019592,0.5177905559539795,0.703125,0.8203125,2.9904751777648926
1772.0,0.579954981803894,0.5751773118972778,0.6171875,0.7265625,3.0197880268096924
1773.0,0.6020772457122803,0.5421295762062073,0.625,0.8046875,2.926335334777832
1774.0,0.5843267440795898,0.5071786642074585,0.640625,0.8359375,2.856894016265869
1775.0,0.5347632765769958,0.5792081356048584,0.7109375,0.7578125,2.967031478881836
1776.0,0.5419682264328003,0.5329682230949402,0.625,0.8359375,2.966823101043701
1777.0,0.5705210566520691,0.560520589351654,0.6640625,0.7578125,2.7997589111328125
1778.0,0.5258894562721252,0.6136635541915894,0.671875,0.71875,2.7594101428985596
1779.0,0.5197814702987671,0.5595802068710327,0.6875,0.7578125,2.955963134765625
1780.0,0.643538236618042,0.5255882143974304,0.5859375,0.828125,2.859267234802246
1781.0,0.5726311206817627,0.5274892449378967,0.6796875,0.8046875,2.807633876800537
1782.0,0.5574966669082642,0.5545214414596558,0.6953125,0.796875,2.7731173038482666
1783.0,0.4989205598831177,0.5697872638702393,0.7265625,0.75,2.963230848312378
1784.0,0.502596378326416,0.5053449273109436,0.75,0.8515625,2.9385485649108887
1785.0,0.5790727138519287,0.5479776263237,0.625,0.8359375,2.8477623462677
1786.0,0.494476318359375,0.5837886929512024,0.7421875,0.7421875,2.944404125213623
1787.0,0.5671659708023071,0.5491808652877808,0.65625,0.8046875,2.8618197441101074
1788.0,0.4983937442302704,0.5767715573310852,0.7734375,0.7890625,2.973944902420044
1789.0,0.6188353896141052,0.5819917917251587,0.6484375,0.7734375,3.021261692047119
1790.0,0.6316364407539368,0.47109901905059814,0.59375,0.9296875,2.884894371032715
1791.0,0.5423794984817505,0.5553218126296997,0.7265625,0.765625,2.800318717956543
1792.0,0.5272945165634155,0.5410333871841431,0.6953125,0.828125,2.9422426223754883
1793.0,0.5409149527549744,0.5540655851364136,0.65625,0.796875,2.971855640411377
1794.0,0.5476682782173157,0.5374425649642944,0.671875,0.828125,2.765963315963745
1795.0,0.5400888323783875,0.5733940601348877,0.703125,0.78125,2.8847591876983643
1796.0,0.5722737312316895,0.5215084552764893,0.6875,0.796875,2.9723658561706543
1797.0,0.5507990717887878,0.6524481773376465,0.6796875,0.625,2.951192855834961
1798.0,0.6242089867591858,0.5281302332878113,0.6171875,0.84375,2.89261531829834
1799.0,0.6081500053405762,0.5855214595794678,0.609375,0.7578125,2.697272777557373
1800.0,0.6094669699668884,0.511817455291748,0.625,0.875,2.9403910636901855
1801.0,0.5263634920120239,0.5887640714645386,0.671875,0.8046875,2.9744300842285156
1802.0,0.5440216064453125,0.5320729613304138,0.6640625,0.8203125,2.892123222351074
1803.0,0.5650824308395386,0.596336841583252,0.6640625,0.7734375,2.908942699432373
1804.0,0.5435214638710022,0.5134844779968262,0.671875,0.84375,3.082888603210449
1805.0,0.5904366374015808,0.5576362609863281,0.625,0.7265625,2.7624964714050293
1806.0,0.5619077086448669,0.573391318321228,0.65625,0.8046875,2.8979578018188477
1807.0,0.4769690930843353,0.5732368230819702,0.78125,0.734375,3.028041362762451
1808.0,0.5443211197853088,0.5309535264968872,0.703125,0.78125,3.100552558898926
1809.0,0.5560882091522217,0.5625736117362976,0.6796875,0.765625,2.998788356781006
1810.0,0.5786646604537964,0.5540215969085693,0.6953125,0.796875,2.8886642456054688
1811.0,0.49298617243766785,0.5615814924240112,0.75,0.8046875,2.8678653240203857
1812.0,0.5767799615859985,0.5774523019790649,0.671875,0.703125,2.8158841133117676
1813.0,0.6294115781784058,0.5662558078765869,0.609375,0.7890625,2.879589557647705
1814.0,0.5612176656723022,0.5439394116401672,0.671875,0.8046875,2.988034725189209
1815.0,0.6045868396759033,0.5378491878509521,0.640625,0.84375,2.8463850021362305
1816.0,0.49847233295440674,0.5877730846405029,0.765625,0.75,2.9215030670166016
1817.0,0.5978142619132996,0.5182877779006958,0.6484375,0.8515625,2.7953953742980957
1818.0,0.5729374885559082,0.6202587485313416,0.6875,0.6875,2.744258165359497
1819.0,0.42521145939826965,0.5524531006813049,0.8359375,0.765625,2.984619379043579
1820.0,0.5983765125274658,0.5530400276184082,0.65625,0.765625,2.917776107788086
1821.0,0.545708179473877,0.5509681701660156,0.703125,0.7890625,2.9324820041656494
1822.0,0.5863920450210571,0.579828143119812,0.6328125,0.734375,3.000277280807495
1823.0,0.5046910643577576,0.5163654088973999,0.7265625,0.8359375,3.109104633331299
1824.0,0.57332444190979,0.6207131743431091,0.6328125,0.6875,3.1112542152404785
1825.0,0.5916723012924194,0.47444504499435425,0.6640625,0.90625,3.058156967163086
1826.0,0.5663659572601318,0.5711979866027832,0.65625,0.796875,2.949763298034668
1827.0,0.5141883492469788,0.5644434690475464,0.7265625,0.765625,3.1121115684509277
1828.0,0.597629189491272,0.5098581314086914,0.6171875,0.8515625,2.938197612762451
1829.0,0.5186820030212402,0.5940039157867432,0.7109375,0.7265625,2.958799362182617
1830.0,0.5450828671455383,0.5148824453353882,0.6640625,0.8125,3.1893556118011475
1831.0,0.5538023710250854,0.549181342124939,0.6640625,0.8359375,2.8830654621124268
1832.0,0.5085055232048035,0.5245879888534546,0.7109375,0.8125,2.920703887939453
1833.0,0.5011302828788757,0.5525739192962646,0.7265625,0.7734375,2.8280539512634277
1834.0,0.5506787300109863,0.5965517163276672,0.6875,0.7421875,3.129819393157959
1835.0,0.522119402885437,0.5820842981338501,0.7265625,0.7265625,2.99544095993042
1836.0,0.5807504057884216,0.5220671892166138,0.671875,0.8046875,2.9078404903411865
1837.0,0.543050229549408,0.5559542179107666,0.6875,0.7734375,2.9553346633911133
1838.0,0.5259931087493896,0.5466660261154175,0.6953125,0.765625,2.995518207550049
1839.0,0.5704137682914734,0.5892232656478882,0.65625,0.7109375,2.951246738433838
1840.0,0.5021061897277832,0.5660505294799805,0.7421875,0.7578125,3.0669989585876465
1841.0,0.6401227712631226,0.5044057965278625,0.5625,0.859375,3.1562576293945312
1842.0,0.5629820823669434,0.5682005286216736,0.671875,0.765625,3.0939340591430664
1843.0,0.5660381317138672,0.5515186786651611,0.65625,0.796875,3.0395772457122803
1844.0,0.5866590142250061,0.6661573052406311,0.6640625,0.6328125,2.983499526977539
1845.0,0.6122611165046692,0.5263201594352722,0.6640625,0.7890625,3.102423667907715
1846.0,0.5725894570350647,0.5404398441314697,0.65625,0.796875,2.902421474456787
1847.0,0.5466988682746887,0.5134494304656982,0.6796875,0.8359375,3.0812954902648926
1848.0,0.5768382549285889,0.5273738503456116,0.65625,0.8046875,2.9745395183563232
1849.0,0.5844239592552185,0.5940372943878174,0.6015625,0.7421875,2.6673808097839355
1850.0,0.5226097702980042,0.5782938003540039,0.734375,0.78125,2.7353720664978027
1851.0,0.5363931655883789,0.5692156553268433,0.6796875,0.796875,2.7329320907592773
1852.0,0.49746525287628174,0.5729852914810181,0.7421875,0.7578125,2.9176127910614014
1853.0,0.4959752857685089,0.5456697940826416,0.7578125,0.8046875,2.99233341217041
1854.0,0.5419503450393677,0.6182369589805603,0.71875,0.7421875,3.132716178894043
1855.0,0.5815558433532715,0.5344932079315186,0.640625,0.796875,3.1201679706573486
1856.0,0.5508594512939453,0.527062177658081,0.65625,0.8046875,3.0415844917297363
1857.0,0.6196091175079346,0.49119651317596436,0.640625,0.84375,3.002178430557251
1858.0,0.5597796440124512,0.5452200174331665,0.6953125,0.8046875,3.025688409805298
1859.0,0.561384916305542,0.5564944744110107,0.671875,0.8046875,2.9575021266937256
1860.0,0.5934884548187256,0.5660299062728882,0.640625,0.7890625,2.906050205230713
1861.0,0.5901311039924622,0.5125601887702942,0.6640625,0.8515625,2.8857386112213135
1862.0,0.5590358972549438,0.5889291763305664,0.65625,0.75,2.9749269485473633
1863.0,0.4928663969039917,0.5228978395462036,0.7734375,0.78125,2.947641611099243
1864.0,0.562139630317688,0.5521799325942993,0.65625,0.7890625,2.807548999786377
1865.0,0.5342659950256348,0.5861911773681641,0.75,0.765625,2.918372631072998
1866.0,0.6093499064445496,0.5875383615493774,0.609375,0.75,2.9713950157165527
1867.0,0.5856671333312988,0.5451407432556152,0.6484375,0.8203125,2.8856606483459473
1868.0,0.6347134113311768,0.5161823034286499,0.59375,0.8125,2.869656562805176
1869.0,0.5465000867843628,0.6000255346298218,0.7109375,0.7421875,2.9494171142578125
1870.0,0.5695480108261108,0.5088608860969543,0.6328125,0.828125,2.8471598625183105
1871.0,0.5478355884552002,0.5244954228401184,0.703125,0.8359375,2.7751283645629883
1872.0,0.5229068398475647,0.5759413242340088,0.734375,0.7890625,2.779540538787842
1873.0,0.4926964044570923,0.5347972512245178,0.7421875,0.7890625,3.0044054985046387
1874.0,0.5793600082397461,0.5224816799163818,0.671875,0.8125,2.983480215072632
1875.0,0.5990304350852966,0.5893692970275879,0.671875,0.7578125,2.907252788543701
1876.0,0.5444250106811523,0.5934781432151794,0.640625,0.734375,2.9546618461608887
1877.0,0.6307076215744019,0.5267232060432434,0.5859375,0.8359375,2.8945276737213135
1878.0,0.5843120813369751,0.5819064378738403,0.6484375,0.7265625,2.871908664703369
1879.0,0.6175671815872192,0.5427355766296387,0.5859375,0.8046875,2.883477210998535
1880.0,0.5954404473304749,0.5411629676818848,0.6171875,0.84375,2.9626059532165527
1881.0,0.6216695308685303,0.596218466758728,0.59375,0.7265625,2.917640447616577
1882.0,0.5021162033081055,0.5882155895233154,0.75,0.734375,2.7945289611816406
1883.0,0.5929503440856934,0.5656197667121887,0.625,0.734375,2.8201398849487305
1884.0,0.6147581338882446,0.5744436979293823,0.6015625,0.8046875,2.8207345008850098
1885.0,0.561050534248352,0.5600273013114929,0.6875,0.8125,2.877713680267334
1886.0,0.5768356919288635,0.5309630632400513,0.6484375,0.8359375,2.8694639205932617
1887.0,0.5595364570617676,0.5547926425933838,0.671875,0.8046875,2.8705968856811523
1888.0,0.5503175258636475,0.5498781204223633,0.7265625,0.8203125,2.936281204223633
1889.0,0.5312590599060059,0.5730383396148682,0.703125,0.78125,2.868786096572876
1890.0,0.5397234559059143,0.4934219419956207,0.6953125,0.8671875,2.834033250808716
1891.0,0.5039803385734558,0.5706772804260254,0.734375,0.7578125,3.0346274375915527
1892.0,0.4960513710975647,0.507230281829834,0.7109375,0.8671875,2.9967970848083496
1893.0,0.5287873148918152,0.5964165329933167,0.75,0.7734375,2.942983627319336
1894.0,0.5498837232589722,0.5239819884300232,0.671875,0.8125,3.058779239654541
1895.0,0.5946616530418396,0.549409031867981,0.6484375,0.734375,3.043002128601074
1896.0,0.5526902079582214,0.5618575215339661,0.65625,0.7578125,2.969524383544922
1897.0,0.6299742460250854,0.5625430345535278,0.6171875,0.796875,2.9132497310638428
1898.0,0.5902868509292603,0.5436829328536987,0.6328125,0.765625,2.9473514556884766
