epoch,D_loss,D_acc,G_loss
3913.0,0.427314430475235,0.84375,1.5330064296722412
3914.0,0.3918883204460144,0.84375,1.6342442035675049
3915.0,0.42272377014160156,0.78125,1.6060748100280762
3916.0,0.59479820728302,0.6875,1.8374085426330566
3917.0,0.4055459499359131,0.8125,1.6368532180786133
3918.0,0.5876317024230957,0.65625,1.4737143516540527
3919.0,0.5942324995994568,0.6875,1.6158068180084229
3920.0,0.28737425804138184,0.9375,1.6334184408187866
3921.0,0.4383407533168793,0.71875,1.5927801132202148
3922.0,0.5077144503593445,0.75,1.752176284790039
3923.0,0.3326404392719269,0.90625,1.7569270133972168
3924.0,0.3365650773048401,0.875,1.5997873544692993
3925.0,0.5208868980407715,0.71875,1.7818467617034912
3926.0,0.45016035437583923,0.8125,1.7923405170440674
3927.0,0.5721500515937805,0.6875,1.507757544517517
3928.0,0.5140022039413452,0.78125,1.7001292705535889
3929.0,0.5930740237236023,0.65625,1.571995496749878
3930.0,0.43190160393714905,0.84375,1.6199166774749756
3931.0,0.36376821994781494,0.875,1.5933136940002441
3932.0,0.5545350313186646,0.75,1.5935978889465332
3933.0,0.38056594133377075,0.875,1.4743415117263794
3934.0,0.5473875999450684,0.75,1.3966954946517944
3935.0,0.3706696033477783,0.875,1.5466034412384033
3936.0,0.22289183735847473,0.96875,1.487007975578308
3937.0,0.3875095844268799,0.8125,1.6845149993896484
3938.0,0.609687089920044,0.65625,1.766585350036621
3939.0,0.5249363780021667,0.6875,1.6034250259399414
3940.0,0.44412094354629517,0.875,1.4090116024017334
3941.0,0.34205979108810425,0.875,1.6216001510620117
3942.0,0.40190356969833374,0.84375,1.485105276107788
3943.0,0.41582390666007996,0.875,1.5240130424499512
3944.0,0.32392972707748413,0.9375,1.6919958591461182
3945.0,0.42765238881111145,0.875,1.6449859142303467
3946.0,0.24992910027503967,0.90625,1.7095142602920532
3947.0,0.45018208026885986,0.84375,1.6026432514190674
3948.0,0.5160319805145264,0.65625,1.6478731632232666
3949.0,0.5153181552886963,0.71875,1.6135947704315186
3950.0,0.41152775287628174,0.78125,1.7913767099380493
3951.0,0.4316793978214264,0.78125,1.7422518730163574
3952.0,0.4133871793746948,0.84375,1.5293303728103638
3953.0,0.5001044273376465,0.875,1.6104612350463867
3954.0,0.3744239807128906,0.84375,1.5657610893249512
3955.0,0.33369454741477966,0.84375,1.6464738845825195
3956.0,0.7683812379837036,0.78125,1.7806133031845093
3957.0,0.39688724279403687,0.84375,1.5223430395126343
3958.0,0.5226098299026489,0.75,1.5767498016357422
3959.0,0.6067663431167603,0.65625,1.4847427606582642
3960.0,0.47842860221862793,0.78125,1.7166695594787598
3961.0,0.3880131244659424,0.875,1.5668752193450928
3962.0,0.5619316101074219,0.65625,1.3366813659667969
3963.0,0.407088965177536,0.84375,1.7173779010772705
3964.0,0.46083569526672363,0.8125,1.4516897201538086
3965.0,0.41074618697166443,0.8125,1.670198917388916
3966.0,0.46131235361099243,0.71875,1.5547575950622559
3967.0,0.4178624749183655,0.8125,1.5533335208892822
3968.0,0.46955519914627075,0.78125,1.3929715156555176
3969.0,0.585979163646698,0.6875,1.7932608127593994
3970.0,0.6132900714874268,0.71875,1.3946843147277832
3971.0,0.6224898099899292,0.78125,1.5903360843658447
3972.0,0.4437234401702881,0.8125,1.5612009763717651
3973.0,0.4659031629562378,0.75,1.3647303581237793
3974.0,0.552202582359314,0.75,1.5644903182983398
3975.0,0.49184632301330566,0.78125,1.4688451290130615
3976.0,0.4947130084037781,0.8125,1.319716453552246
3977.0,0.31862515211105347,0.875,1.5634188652038574
3978.0,0.4137248992919922,0.90625,1.300851583480835
3979.0,0.4652370810508728,0.65625,1.7087663412094116
3980.0,0.45794469118118286,0.78125,1.5725443363189697
3981.0,0.34380775690078735,0.875,1.567514419555664
3982.0,0.30764585733413696,0.9375,1.4569501876831055
3983.0,0.3169780671596527,0.9375,1.6579785346984863
3984.0,0.5008962154388428,0.78125,1.4276237487792969
3985.0,0.30687984824180603,0.90625,1.5300267934799194
3986.0,0.4135252833366394,0.78125,1.6784613132476807
3987.0,0.6421951651573181,0.59375,1.5645620822906494
3988.0,0.2984328269958496,0.9375,1.6611533164978027
3989.0,0.38645491003990173,0.90625,1.7486939430236816
3990.0,0.3523505926132202,0.90625,1.6885855197906494
3991.0,0.3876051902770996,0.8125,1.5753326416015625
3992.0,0.59989994764328,0.6875,1.5391321182250977
3993.0,0.47731539607048035,0.78125,1.6500663757324219
3994.0,0.4879532754421234,0.71875,1.7365590333938599
3995.0,0.6158256530761719,0.625,1.7105027437210083
3996.0,0.42973923683166504,0.875,1.4876049757003784
3997.0,0.5445988178253174,0.71875,1.7111470699310303
3998.0,0.3645581603050232,0.84375,1.7746343612670898
3999.0,0.44093841314315796,0.8125,1.5723750591278076
4000.0,0.40653085708618164,0.78125,1.9338233470916748
4001.0,0.40919235348701477,0.875,1.8403255939483643
4002.0,0.39003878831863403,0.78125,1.4980583190917969
4003.0,0.4906863272190094,0.84375,1.643779993057251
4004.0,0.3586609959602356,0.8125,1.7788145542144775
4005.0,0.37974363565444946,0.84375,1.582486867904663
4006.0,0.47787684202194214,0.78125,1.543704867362976
4007.0,0.4217160940170288,0.78125,1.527381420135498
4008.0,0.4904467761516571,0.71875,1.561995029449463
4009.0,0.3931179642677307,0.78125,1.7146337032318115
4010.0,0.38172447681427,0.875,1.4232844114303589
4011.0,0.6423407196998596,0.59375,1.7984230518341064
4012.0,0.5232811570167542,0.75,1.5745447874069214
4013.0,0.38382500410079956,0.90625,1.623765468597412
4014.0,0.42459404468536377,0.75,1.5150951147079468
4015.0,0.4345812201499939,0.84375,1.6554816961288452
4016.0,0.33619171380996704,0.875,1.4080944061279297
4017.0,0.29299092292785645,0.90625,1.666303038597107
4018.0,0.4769431948661804,0.78125,1.4415533542633057
4019.0,0.815041184425354,0.65625,1.8131401538848877
4020.0,0.3844912052154541,0.84375,1.8123687505722046
4021.0,0.4245268702507019,0.84375,1.419644832611084
4022.0,0.5129042863845825,0.71875,1.0801817178726196
4023.0,0.6056848764419556,0.6875,1.4992653131484985
4024.0,0.35089588165283203,0.84375,1.5296761989593506
4025.0,0.4008777141571045,0.84375,1.4539673328399658
4026.0,0.32959258556365967,0.90625,1.6019666194915771
4027.0,0.6062684059143066,0.65625,1.4762346744537354
4028.0,0.3462263345718384,0.84375,1.438859462738037
4029.0,0.40017420053482056,0.78125,1.5097558498382568
4030.0,0.426789253950119,0.78125,1.450879454612732
4031.0,0.4165984094142914,0.78125,1.4260313510894775
4032.0,0.6091145277023315,0.75,1.9274591207504272
4033.0,0.3747674226760864,0.84375,1.756807565689087
4034.0,0.40902793407440186,0.84375,1.5211302042007446
4035.0,0.4020710587501526,0.8125,1.315018892288208
4036.0,0.5398348569869995,0.78125,1.6789510250091553
4037.0,0.5259329080581665,0.65625,1.7229105234146118
4038.0,0.4387056827545166,0.84375,1.5414031744003296
4039.0,0.46794769167900085,0.75,1.3005822896957397
4040.0,0.47833043336868286,0.8125,1.216266393661499
4041.0,0.4021899998188019,0.78125,1.4152381420135498
4042.0,0.37945830821990967,0.90625,1.7213988304138184
4043.0,0.3793915808200836,0.8125,1.8413362503051758
4044.0,0.4755420386791229,0.78125,1.63834547996521
4045.0,0.41920843720436096,0.78125,1.4675798416137695
4046.0,0.3783665895462036,0.8125,1.4558110237121582
4047.0,0.26681551337242126,0.96875,1.5995492935180664
4048.0,0.3739835023880005,0.875,1.8154953718185425
4049.0,0.41456761956214905,0.84375,1.7170461416244507
4050.0,0.5528697967529297,0.75,1.6556792259216309
4051.0,0.3908202052116394,0.84375,1.73373544216156
4052.0,0.5627879500389099,0.71875,1.7156453132629395
4053.0,0.46850115060806274,0.75,1.4241224527359009
4054.0,0.38058388233184814,0.84375,1.3736430406570435
4055.0,0.7074235677719116,0.625,1.7299432754516602
4056.0,0.3559088110923767,0.8125,1.751305341720581
4057.0,0.4827772378921509,0.8125,1.5682361125946045
4058.0,0.43912917375564575,0.78125,1.4189307689666748
4059.0,0.537196695804596,0.78125,1.439507246017456
4060.0,0.3992920219898224,0.875,1.5496149063110352
4061.0,0.3722759485244751,0.875,1.4318456649780273
4062.0,0.53426194190979,0.78125,1.7334246635437012
4063.0,0.4834977984428406,0.78125,1.8043863773345947
4064.0,0.4686627984046936,0.84375,1.7344286441802979
4065.0,0.7089833617210388,0.53125,1.423323392868042
4066.0,0.5156077146530151,0.6875,1.347713828086853
4067.0,0.4075144827365875,0.8125,1.4303497076034546
4068.0,0.3892412781715393,0.84375,1.3422850370407104
4069.0,0.30955708026885986,0.96875,1.3940259218215942
4070.0,0.5058692693710327,0.6875,1.4187647104263306
4071.0,0.31793031096458435,0.90625,1.6280694007873535
4072.0,0.42099910974502563,0.8125,1.5413726568222046
4073.0,0.43994539976119995,0.75,1.528660535812378
4074.0,0.385942667722702,0.84375,1.7939590215682983
4075.0,0.41631338000297546,0.8125,1.5676076412200928
4076.0,0.5592691898345947,0.6875,1.6990028619766235
4077.0,0.40327104926109314,0.78125,1.8891353607177734
4078.0,0.47121647000312805,0.78125,1.6823439598083496
4079.0,0.5762321949005127,0.75,1.2319550514221191
4080.0,0.44324949383735657,0.78125,1.5899419784545898
4081.0,0.3053487539291382,0.875,1.848150372505188
4082.0,0.34657567739486694,0.90625,1.8155848979949951
4083.0,0.4655669033527374,0.75,1.5340683460235596
4084.0,0.45346754789352417,0.75,2.044454574584961
4085.0,0.43875181674957275,0.8125,1.5765830278396606
4086.0,0.4369637370109558,0.78125,1.5851939916610718
4087.0,0.39599665999412537,0.8125,1.8481440544128418
4088.0,0.5595834255218506,0.75,1.6154320240020752
4089.0,0.4766846299171448,0.71875,1.9386897087097168
4090.0,0.5730020999908447,0.6875,1.9193238019943237
4091.0,0.3849157691001892,0.8125,1.7449579238891602
4092.0,0.5481038689613342,0.6875,1.2806811332702637
4093.0,0.40768006443977356,0.84375,1.6873459815979004
4094.0,0.49277496337890625,0.78125,1.6680235862731934
4095.0,0.5352733135223389,0.78125,1.5020520687103271
4096.0,0.5413249731063843,0.71875,1.8546890020370483
4097.0,0.4227128028869629,0.8125,1.7977763414382935
4098.0,0.5450924038887024,0.75,1.308669924736023
4099.0,0.5727674961090088,0.71875,1.5767128467559814
4100.0,0.42480701208114624,0.84375,1.7806477546691895
4101.0,0.48187705874443054,0.78125,1.6851099729537964
4102.0,0.5512111783027649,0.625,1.4295421838760376
4103.0,0.4459412097930908,0.875,1.4591928720474243
4104.0,0.4418179392814636,0.84375,1.3336845636367798
4105.0,0.57285475730896,0.65625,1.514722228050232
4106.0,0.4850761294364929,0.75,1.7626445293426514
4107.0,0.4106596112251282,0.78125,1.8034313917160034
4108.0,0.5013104677200317,0.75,1.6503599882125854
4109.0,0.4320667088031769,0.8125,1.6588817834854126
4110.0,0.4921655058860779,0.71875,1.8249170780181885
4111.0,0.44630616903305054,0.78125,1.7840375900268555
4112.0,0.34113115072250366,0.875,1.6227030754089355
4113.0,0.5667551755905151,0.71875,1.6495476961135864
4114.0,0.4024394750595093,0.84375,1.5996049642562866
4115.0,0.5113738775253296,0.75,1.499005913734436
4116.0,0.566074788570404,0.625,1.3877310752868652
4117.0,0.25742509961128235,0.9375,1.6988334655761719
4118.0,0.44375497102737427,0.75,1.4997868537902832
4119.0,0.5750524997711182,0.65625,1.3369030952453613
4120.0,0.4542813301086426,0.8125,1.4214017391204834
4121.0,0.45032599568367004,0.78125,1.5480746030807495
4122.0,0.48133525252342224,0.84375,1.5182543992996216
4123.0,0.4137764573097229,0.84375,1.4801098108291626
4124.0,0.5125735998153687,0.6875,1.3031938076019287
4125.0,0.3320080041885376,0.875,1.433998465538025
4126.0,0.3146316409111023,0.9375,1.428502082824707
4127.0,0.3500748872756958,0.84375,1.6834447383880615
4128.0,0.6170937418937683,0.59375,1.5832804441452026
4129.0,0.47415199875831604,0.75,1.7051514387130737
4130.0,0.5727286338806152,0.65625,1.6638445854187012
4131.0,0.36669641733169556,0.90625,1.5818560123443604
4132.0,0.49023234844207764,0.71875,1.6843807697296143
4133.0,0.5329169631004333,0.78125,1.534294605255127
4134.0,0.3319264054298401,0.875,1.4840211868286133
4135.0,0.5166388154029846,0.75,1.6361041069030762
4136.0,0.6427059173583984,0.5625,1.703838586807251
4137.0,0.46240317821502686,0.8125,1.5454802513122559
4138.0,0.3489059507846832,0.8125,1.5009918212890625
4139.0,0.3105112314224243,0.875,1.65557861328125
4140.0,0.5146390199661255,0.78125,1.7667486667633057
4141.0,0.5207020044326782,0.78125,1.7985862493515015
4142.0,0.4940780699253082,0.75,1.5468878746032715
4143.0,0.44313961267471313,0.78125,1.143681287765503
4144.0,0.5638228058815002,0.75,1.364351511001587
4145.0,0.4557339549064636,0.75,1.6726245880126953
4146.0,0.3930703103542328,0.84375,1.6559839248657227
4147.0,0.49653589725494385,0.65625,1.6333485841751099
4148.0,0.40195465087890625,0.8125,1.4982552528381348
4149.0,0.4480257034301758,0.8125,1.3094714879989624
4150.0,0.5259678363800049,0.65625,1.468780517578125
4151.0,0.3473306894302368,0.90625,1.5162750482559204
4152.0,0.6023536324501038,0.71875,1.4667119979858398
4153.0,0.3713390827178955,0.84375,1.614606499671936
4154.0,0.4529379606246948,0.78125,1.473142147064209
4155.0,0.4564639627933502,0.84375,1.4216623306274414
4156.0,0.41331034898757935,0.84375,1.7490065097808838
4157.0,0.5286902785301208,0.71875,1.758245825767517
4158.0,0.5593260526657104,0.71875,1.5143530368804932
4159.0,0.5419344902038574,0.65625,1.3290420770645142
4160.0,0.47511744499206543,0.8125,1.523726224899292
4161.0,0.39317774772644043,0.75,1.4799327850341797
4162.0,0.38032013177871704,0.90625,1.4926226139068604
4163.0,0.4840507209300995,0.71875,1.732333779335022
4164.0,0.4218446612358093,0.84375,1.9303529262542725
4165.0,0.5973853468894958,0.59375,1.3742423057556152
4166.0,0.38664937019348145,0.84375,1.6934571266174316
4167.0,0.3850681483745575,0.8125,1.817600131034851
4168.0,0.5494780540466309,0.78125,1.5722756385803223
4169.0,0.36998888850212097,0.875,1.6307587623596191
4170.0,0.4734771251678467,0.8125,1.5790386199951172
4171.0,0.5539174675941467,0.75,1.4670976400375366
4172.0,0.4269970953464508,0.84375,1.740692377090454
4173.0,0.385785847902298,0.84375,1.7942845821380615
4174.0,0.48210129141807556,0.78125,1.7113338708877563
4175.0,0.35436707735061646,0.875,1.3811731338500977
4176.0,0.4773005545139313,0.75,1.6468899250030518
4177.0,0.3904363214969635,0.84375,1.26644766330719
4178.0,0.5425304770469666,0.75,1.4803283214569092
4179.0,0.6085535287857056,0.71875,1.727920651435852
4180.0,0.6141582131385803,0.6875,1.641979694366455
4181.0,0.5110239386558533,0.8125,1.456180453300476
4182.0,0.3674353361129761,0.90625,1.4746508598327637
4183.0,0.37099069356918335,0.90625,1.273066520690918
4184.0,0.43233373761177063,0.8125,1.5818729400634766
4185.0,0.3520246744155884,0.875,1.694978952407837
4186.0,0.4366922974586487,0.78125,1.8471816778182983
4187.0,0.4175664484500885,0.84375,1.3854613304138184
4188.0,0.43683677911758423,0.78125,1.6834501028060913
4189.0,0.4980177879333496,0.6875,1.7063212394714355
4190.0,0.5631280541419983,0.75,1.7890291213989258
4191.0,0.4092925190925598,0.875,1.4997756481170654
4192.0,0.5681575536727905,0.71875,1.535813331604004
4193.0,0.478796124458313,0.75,1.619955062866211
4194.0,0.323750764131546,0.84375,1.6017117500305176
4195.0,0.4948590099811554,0.78125,1.7185016870498657
4196.0,0.3295805752277374,0.875,1.6281421184539795
4197.0,0.62680983543396,0.65625,1.3949987888336182
4198.0,0.35700392723083496,0.84375,1.3769638538360596
4199.0,0.4232347011566162,0.8125,1.6920862197875977
4200.0,0.44076260924339294,0.78125,1.6968998908996582
4201.0,0.47011232376098633,0.84375,1.7241594791412354
4202.0,0.3943895101547241,0.84375,1.642119288444519
4203.0,0.3490307331085205,0.90625,1.3676598072052002
4204.0,0.5123565793037415,0.71875,1.783308744430542
4205.0,0.3681268095970154,0.84375,1.7194161415100098
4206.0,0.2520022392272949,0.90625,1.4769086837768555
4207.0,0.4262458384037018,0.78125,1.4441941976547241
4208.0,0.351484090089798,0.84375,1.6042873859405518
4209.0,0.3467910885810852,0.875,1.7179152965545654
4210.0,0.27976739406585693,0.9375,1.4458098411560059
4211.0,0.3933001756668091,0.84375,1.6293919086456299
4212.0,0.5211062431335449,0.6875,1.8272297382354736
4213.0,0.37045514583587646,0.875,1.8432040214538574
4214.0,0.3920751214027405,0.875,2.0879459381103516
4215.0,0.5283619165420532,0.75,1.9523370265960693
4216.0,0.3570793569087982,0.84375,1.8514890670776367
4217.0,0.4099477529525757,0.8125,1.9952815771102905
4218.0,0.5743597149848938,0.65625,1.7138420343399048
4219.0,0.43997329473495483,0.75,1.9063611030578613
4220.0,0.36594250798225403,0.84375,1.6441787481307983
4221.0,0.4686169922351837,0.78125,1.333350419998169
4222.0,0.4836665391921997,0.8125,1.3712259531021118
4223.0,0.38048484921455383,0.875,1.6543934345245361
4224.0,0.4116184413433075,0.8125,1.711860179901123
4225.0,0.3913707733154297,0.8125,1.6153537034988403
4226.0,0.6734164953231812,0.65625,1.5306391716003418
4227.0,0.3759932219982147,0.8125,1.828981637954712
4228.0,0.4770071506500244,0.65625,1.4027836322784424
4229.0,0.4519946575164795,0.84375,1.458406925201416
4230.0,0.5955932140350342,0.71875,1.5731158256530762
4231.0,0.4962981939315796,0.78125,1.514275312423706
4232.0,0.42762839794158936,0.78125,1.6283351182937622
4233.0,0.48855718970298767,0.78125,1.499314546585083
4234.0,0.4375612139701843,0.84375,1.5216208696365356
4235.0,0.5187875032424927,0.75,1.556931972503662
4236.0,0.36776646971702576,0.875,1.4528939723968506
4237.0,0.5390543937683105,0.6875,1.5038549900054932
4238.0,0.3915337324142456,0.8125,1.565323829650879
4239.0,0.5451338291168213,0.65625,1.6448583602905273
4240.0,0.5338424444198608,0.75,1.6212778091430664
4241.0,0.3179311156272888,0.90625,1.7603423595428467
4242.0,0.4083653688430786,0.875,1.6485577821731567
4243.0,0.41357892751693726,0.78125,1.7615100145339966
4244.0,0.503541111946106,0.78125,1.6138498783111572
4245.0,0.5255767107009888,0.75,1.661183476448059
4246.0,0.4688212275505066,0.84375,1.5035560131072998
4247.0,0.39150118827819824,0.78125,1.5512564182281494
4248.0,0.3737591505050659,0.875,1.6700202226638794
4249.0,0.4258939027786255,0.8125,1.5115106105804443
4250.0,0.35054102540016174,0.84375,1.613120675086975
4251.0,0.3914676904678345,0.8125,1.8825998306274414
4252.0,0.3251001834869385,0.9375,1.7698407173156738
4253.0,0.5710257291793823,0.6875,1.6176567077636719
4254.0,0.3983684778213501,0.84375,1.8367773294448853
4255.0,0.33774814009666443,0.84375,1.696162462234497
4256.0,0.43493789434432983,0.78125,1.1767585277557373
4257.0,0.6786876916885376,0.65625,1.5762536525726318
4258.0,0.5196641683578491,0.71875,1.637427806854248
4259.0,0.33265364170074463,0.90625,1.6041393280029297
4260.0,0.7622687816619873,0.59375,1.8779404163360596
4261.0,0.4638393521308899,0.78125,1.784949541091919
4262.0,0.33899399638175964,0.8125,1.6389598846435547
4263.0,0.7360138893127441,0.65625,1.9787085056304932
4264.0,0.4701908826828003,0.75,1.7259873151779175
4265.0,0.6874741911888123,0.65625,1.2079792022705078
4266.0,0.9049167633056641,0.46875,1.5073398351669312
4267.0,0.616765022277832,0.65625,1.38836669921875
4268.0,0.6862171292304993,0.5625,1.1329188346862793
4269.0,0.4908541440963745,0.8125,1.3543554544448853
4270.0,0.7164270281791687,0.53125,1.3683527708053589
4271.0,0.5804252028465271,0.75,1.543060541152954
4272.0,0.5850676894187927,0.75,1.3054977655410767
4273.0,0.4121054708957672,0.875,1.1873441934585571
4274.0,0.5865459442138672,0.5625,1.4411100149154663
4275.0,0.5090855956077576,0.65625,1.4577245712280273
4276.0,0.47879958152770996,0.84375,1.2917686700820923
4277.0,0.6116437315940857,0.625,1.5453364849090576
4278.0,0.43639707565307617,0.78125,1.626819133758545
4279.0,0.4534444808959961,0.75,1.2303056716918945
4280.0,0.4267646074295044,0.84375,1.3080329895019531
4281.0,0.4314981997013092,0.8125,1.3653826713562012
4282.0,0.4249992370605469,0.875,1.280470609664917
4283.0,0.3929452896118164,0.78125,1.5198633670806885
4284.0,0.41474977135658264,0.8125,1.518255591392517
4285.0,0.6187537908554077,0.71875,1.5690603256225586
4286.0,0.6553874015808105,0.625,1.2858704328536987
4287.0,0.3387119770050049,0.8125,1.3854262828826904
4288.0,0.44952669739723206,0.78125,1.3235164880752563
4289.0,0.586714506149292,0.6875,1.2575626373291016
4290.0,0.47929951548576355,0.8125,1.4433281421661377
4291.0,0.4491514265537262,0.8125,1.4227772951126099
4292.0,0.46054112911224365,0.84375,1.3554728031158447
4293.0,0.47857725620269775,0.71875,1.3517509698867798
4294.0,0.5646237134933472,0.6875,1.4600179195404053
4295.0,0.3478688895702362,0.90625,1.5296646356582642
4296.0,0.38632676005363464,0.90625,1.7309212684631348
4297.0,0.37481504678726196,0.875,1.7577205896377563
4298.0,0.5834153890609741,0.6875,1.504928708076477
4299.0,0.42401614785194397,0.84375,1.4258521795272827
4300.0,0.45607584714889526,0.8125,1.3545560836791992
4301.0,0.37371382117271423,0.84375,1.3284831047058105
4302.0,0.3917270302772522,0.8125,1.4062278270721436
4303.0,0.46320128440856934,0.75,1.4102637767791748
4304.0,0.36792707443237305,0.8125,1.6844409704208374
4305.0,0.6489659547805786,0.65625,1.4926629066467285
4306.0,0.5322425365447998,0.75,1.4904894828796387
4307.0,0.6054349541664124,0.5625,1.5021700859069824
4308.0,0.5335015058517456,0.75,1.4364113807678223
4309.0,0.45015206933021545,0.78125,1.3079355955123901
4310.0,0.32237687706947327,0.90625,1.6773104667663574
4311.0,0.4689123332500458,0.8125,1.4457697868347168
4312.0,0.41248583793640137,0.8125,1.3569254875183105
4313.0,0.5081049799919128,0.75,1.3260866403579712
4314.0,0.457595556974411,0.8125,1.5171772241592407
4315.0,0.5646181702613831,0.6875,1.77216637134552
4316.0,0.44064441323280334,0.78125,1.5915238857269287
4317.0,0.4500614106655121,0.75,1.522849440574646
4318.0,0.4990806579589844,0.6875,1.2231109142303467
4319.0,0.4423525333404541,0.8125,1.5424643754959106
4320.0,0.4696168601512909,0.78125,1.394640326499939
4321.0,0.4495719075202942,0.8125,1.3575494289398193
4322.0,0.3548441231250763,0.875,1.5288623571395874
4323.0,0.422829806804657,0.71875,1.5817725658416748
4324.0,0.4916921854019165,0.6875,1.538739800453186
4325.0,0.3883090019226074,0.78125,1.4706206321716309
4326.0,0.4463084042072296,0.875,1.527545690536499
4327.0,0.48373639583587646,0.75,1.3334558010101318
4328.0,0.4244379699230194,0.75,1.5523154735565186
4329.0,0.5987401008605957,0.78125,1.3561787605285645
4330.0,0.38245663046836853,0.875,1.3831071853637695
4331.0,0.5836983919143677,0.65625,1.416067123413086
4332.0,0.4852420687675476,0.65625,1.3201467990875244
4333.0,0.48538750410079956,0.75,1.2649955749511719
4334.0,0.40548452734947205,0.875,1.2589666843414307
4335.0,0.5443719029426575,0.6875,1.368981122970581
4336.0,0.38971149921417236,0.8125,1.5182678699493408
4337.0,0.4230698347091675,0.78125,1.3588402271270752
4338.0,0.4062802791595459,0.8125,1.5130527019500732
4339.0,0.3874611258506775,0.84375,1.4451696872711182
4340.0,0.44081076979637146,0.78125,1.5621833801269531
4341.0,0.3518338203430176,0.875,1.7099931240081787
4342.0,0.3646523058414459,0.875,1.5063292980194092
4343.0,0.6663769483566284,0.71875,1.3983345031738281
4344.0,0.38588500022888184,0.84375,1.5230112075805664
4345.0,0.4836137890815735,0.78125,1.3136106729507446
4346.0,0.3136681318283081,0.875,1.3610562086105347
4347.0,0.4281730651855469,0.84375,1.7917903661727905
4348.0,0.483299195766449,0.65625,1.5770158767700195
4349.0,0.6135052442550659,0.71875,1.5499770641326904
4350.0,0.4868227541446686,0.6875,1.692380666732788
4351.0,0.425384521484375,0.8125,1.5340560674667358
4352.0,0.4888345003128052,0.71875,1.3563315868377686
4353.0,0.5710207223892212,0.71875,1.4906095266342163
4354.0,0.3730829358100891,0.875,1.3386263847351074
4355.0,0.30955907702445984,0.9375,1.5630269050598145
4356.0,0.37148261070251465,0.8125,1.7570276260375977
4357.0,0.5351423025131226,0.6875,1.432271957397461
4358.0,0.41436442732810974,0.875,1.3305050134658813
4359.0,0.4715594947338104,0.8125,1.4408621788024902
4360.0,0.5719122290611267,0.65625,1.6211471557617188
4361.0,0.43959683179855347,0.78125,1.3172979354858398
4362.0,0.41705018281936646,0.84375,1.74756920337677
4363.0,0.3983720541000366,0.84375,1.5629754066467285
4364.0,0.427078515291214,0.78125,1.6464424133300781
4365.0,0.39884209632873535,0.84375,1.4885280132293701
4366.0,0.4579361379146576,0.78125,1.2937742471694946
4367.0,0.31608784198760986,0.875,1.5683828592300415
4368.0,0.5153061747550964,0.65625,1.4773532152175903
4369.0,0.4477829933166504,0.8125,1.415494441986084
4370.0,0.5826455354690552,0.65625,1.3149473667144775
4371.0,0.43706846237182617,0.78125,1.4990930557250977
4372.0,0.4633514881134033,0.84375,1.675113320350647
4373.0,0.4321752190589905,0.78125,1.6673970222473145
4374.0,0.3952147960662842,0.78125,1.689497709274292
4375.0,0.5654281973838806,0.75,1.6928950548171997
4376.0,0.4842901825904846,0.75,1.5491104125976562
4377.0,0.5276737213134766,0.78125,1.3237767219543457
4378.0,0.4990238845348358,0.75,1.7119207382202148
4379.0,0.34601056575775146,0.90625,1.8086079359054565
4380.0,0.4332295060157776,0.8125,1.7183103561401367
4381.0,0.4718118906021118,0.75,1.546613335609436
4382.0,0.5322815775871277,0.6875,1.5723888874053955
4383.0,0.5072324275970459,0.8125,1.561779260635376
4384.0,0.5976237058639526,0.625,1.6993829011917114
4385.0,0.5766953229904175,0.625,1.2962992191314697
4386.0,0.6774104833602905,0.53125,1.577435851097107
4387.0,0.4018203616142273,0.84375,1.6852072477340698
4388.0,0.25855690240859985,0.9375,1.7690976858139038
4389.0,0.4410516619682312,0.78125,1.3614234924316406
4390.0,0.40728145837783813,0.78125,1.5246431827545166
4391.0,0.4601682424545288,0.75,1.8896214962005615
4392.0,0.3179935812950134,0.875,1.7973787784576416
4393.0,0.5805978775024414,0.625,1.5109983682632446
4394.0,0.4577549695968628,0.84375,1.6624302864074707
4395.0,0.46871376037597656,0.8125,1.6461079120635986
4396.0,0.5997341275215149,0.65625,1.6776442527770996
4397.0,0.4024384915828705,0.84375,1.4916869401931763
4398.0,0.4459819197654724,0.84375,1.4061741828918457
4399.0,0.34894636273384094,0.78125,1.677973747253418
4400.0,0.4095117747783661,0.8125,1.652418613433838
4401.0,0.29749804735183716,0.9375,1.7281877994537354
4402.0,0.3643481433391571,0.78125,1.7739200592041016
4403.0,0.43378424644470215,0.875,1.6252338886260986
4404.0,0.504647970199585,0.6875,1.814246416091919
4405.0,0.5648450255393982,0.71875,1.8887827396392822
4406.0,0.6083434820175171,0.71875,1.6365935802459717
4407.0,0.4713788628578186,0.8125,1.170365333557129
4408.0,0.28783851861953735,0.90625,1.2848399877548218
4409.0,0.4093327522277832,0.6875,1.8336328268051147
4410.0,0.2966875433921814,0.84375,1.808354377746582
4411.0,0.864772379398346,0.46875,2.221414089202881
4412.0,0.6335725784301758,0.625,1.8996657133102417
4413.0,0.5239333510398865,0.75,1.3646159172058105
4414.0,0.7030097246170044,0.5625,1.6301084756851196
4415.0,0.38097208738327026,0.84375,1.771266222000122
4416.0,0.4523310363292694,0.75,1.4650890827178955
4417.0,0.42295071482658386,0.84375,1.5076940059661865
4418.0,0.2750735878944397,0.96875,1.4267704486846924
4419.0,0.43768131732940674,0.75,1.1984636783599854
4420.0,0.586185872554779,0.75,1.513404130935669
